flight_id,flight_date,origin,destination,aircraft_id,aircraft_type,scheduled_departure,scheduled_duration_min,delay_reason,departure_delay_min,cancelled,passengers
FL001589,2025-03-14,HEL,OSL,OH-A116,A320,2025-03-14 11:11:00,424,None,0,False,172
FL001590,2025-03-14,HEL,JFK,OH-A129,A350,2025-03-14 20:50:00,377,None,0,False,205
FL001591,2025-03-14,HEL,AMS,OH-A129,A350,2025-03-14 20:39:00,163,None,0,False,269
FL001592,2025-03-14,HEL,NRT,OH-A127,A321,2025-03-14 07:41:00,151,Weather,46,False,206
FL001593,2025-03-14,HEL,BCN,OH-A116,A320,2025-03-14 12:26:00,392,None,0,False,122
FL001594,2025-03-14,HEL,OSL,OH-A116,A320,2025-03-14 10:17:00,471,ATC,33,False,121
FL001595,2025-03-14,HEL,FCO,OH-A121,A320,2025-03-14 16:29:00,389,None,0,False,103
FL001596,2025-03-14,HEL,ARN,OH-A144,A350,2025-03-14 12:42:00,209,Weather,19,False,192
FL001597,2025-03-14,HEL,LHR,OH-A108,A321,2025-03-14 20:28:00,379,None,0,False,160
FL001598,2025-03-14,HEL,NRT,OH-A115,A321,2025-03-14 09:57:00,158,Crew,65,False,137
FL001599,2025-03-14,HEL,NRT,OH-A141,A350,2025-03-14 16:53:00,67,None,0,False,180
FL001600,2025-03-14,HEL,ARN,OH-A135,A321,2025-03-14 10:16:00,311,None,0,False,115
FL001601,2025-03-14,HEL,AMS,OH-A132,A321,2025-03-14 19:35:00,444,None,0,False,117
FL001602,2025-03-14,HEL,CPH,OH-A140,A320,2025-03-14 12:50:00,93,None,0,False,138
FL001603,2025-03-14,HEL,LHR,OH-A102,E190,2025-03-14 05:39:00,491,Ground Handling,41,False,99
FL001604,2025-03-14,HEL,BKK,OH-A104,A321,2025-03-14 17:31:00,234,None,0,False,182
FL001605,2025-03-14,HEL,OSL,OH-A138,A321,2025-03-14 11:10:00,216,Weather,51,False,135
FL001606,2025-03-15,HEL,NRT,OH-A145,A350,2025-03-15 16:15:00,270,Ground Handling,6,False,291
FL001607,2025-03-15,HEL,AMS,OH-A139,A350,2025-03-15 13:39:00,55,None,0,False,183
FL001608,2025-03-15,HEL,CPH,OH-A106,A350,2025-03-15 11:59:00,445,ATC,26,False,260
FL001609,2025-03-15,HEL,MAD,OH-A142,A350,2025-03-15 05:51:00,355,ATC,7,False,254
FL001610,2025-03-15,HEL,OSL,OH-A118,A350,2025-03-15 18:49:00,536,None,0,False,173
FL001611,2025-03-15,HEL,NRT,OH-A109,A320,2025-03-15 08:08:00,208,None,0,True,112
FL001612,2025-03-15,HEL,AMS,OH-A133,A320,2025-03-15 10:01:00,501,None,0,False,158
FL001613,2025-03-15,HEL,FCO,OH-A108,A321,2025-03-15 15:35:00,193,None,0,False,188
FL001614,2025-03-15,HEL,MAD,OH-A110,A320,2025-03-15 08:39:00,70,None,0,False,153
FL001615,2025-03-15,HEL,FRA,OH-A117,A321,2025-03-15 16:41:00,86,None,0,False,126
FL001616,2025-03-15,HEL,BCN,OH-A112,A350,2025-03-15 20:51:00,468,None,0,False,223
FL001617,2025-03-15,HEL,OSL,OH-A143,A321,2025-03-15 16:08:00,602,None,0,False,117
FL001618,2025-03-15,HEL,CPH,OH-A102,E190,2025-03-15 19:14:00,391,None,0,False,74
FL001619,2025-03-15,HEL,FCO,OH-A112,A350,2025-03-15 06:46:00,286,Ground Handling,41,False,201
FL001620,2025-03-15,HEL,BKK,OH-A133,A320,2025-03-15 17:04:00,559,None,0,False,149
FL001621,2025-03-15,HEL,NRT,OH-A124,A350,2025-03-15 19:25:00,376,None,0,False,214
FL001622,2025-03-15,HEL,CDG,OH-A130,A350,2025-03-15 07:33:00,164,None,0,False,196
FL001623,2025-03-15,HEL,AMS,OH-A137,A320,2025-03-15 20:17:00,437,Crew,88,False,126
FL001624,2025-03-15,HEL,AMS,OH-A121,A320,2025-03-15 11:46:00,439,ATC,23,False,143
FL001625,2025-03-15,HEL,MAD,OH-A136,A321,2025-03-15 08:26:00,479,Ground Handling,5,False,159
FL001626,2025-03-15,HEL,BCN,OH-A141,A350,2025-03-15 14:32:00,151,Ground Handling,71,False,233
FL001627,2025-03-15,HEL,JFK,OH-A102,E190,2025-03-15 10:45:00,113,None,0,False,64
FL001628,2025-03-16,HEL,MAD,OH-A107,A350,2025-03-16 10:16:00,383,Weather,46,False,293
FL001629,2025-03-16,HEL,BKK,OH-A110,A320,2025-03-16 14:58:00,46,Technical,74,False,114
FL001630,2025-03-16,HEL,BKK,OH-A127,A321,2025-03-16 16:08:00,404,None,0,False,132
FL001631,2025-03-16,HEL,MUC,OH-A104,A321,2025-03-16 12:28:00,282,None,0,False,137
FL001632,2025-03-16,HEL,ARN,OH-A143,A321,2025-03-16 10:39:00,464,None,0,False,206
FL001633,2025-03-16,HEL,NRT,OH-A133,A320,2025-03-16 07:26:00,254,None,0,True,140
FL001634,2025-03-16,HEL,BKK,OH-A133,A320,2025-03-16 18:11:00,543,None,0,False,129
FL001635,2025-03-16,HEL,LHR,OH-A110,A320,2025-03-16 14:39:00,526,None,0,False,108
FL001636,2025-03-16,HEL,AMS,OH-A142,A350,2025-03-16 12:10:00,308,None,0,False,288
FL001637,2025-03-16,HEL,ARN,OH-A111,E190,2025-03-16 10:02:00,607,Weather,39,False,80
FL001638,2025-03-16,HEL,JFK,OH-A145,A350,2025-03-16 17:47:00,567,Ground Handling,8,False,257
FL001639,2025-03-16,HEL,FCO,OH-A118,A350,2025-03-16 20:08:00,220,ATC,30,False,258
FL001640,2025-03-16,HEL,ARN,OH-A108,A321,2025-03-16 15:41:00,357,Ground Handling,30,False,186
FL001641,2025-03-16,HEL,MAD,OH-A121,A320,2025-03-16 19:31:00,282,Late Aircraft,24,False,105
FL001642,2025-03-16,HEL,AMS,OH-A146,A320,2025-03-16 11:17:00,175,Late Aircraft,56,True,130
FL001643,2025-03-16,HEL,MUC,OH-A138,A321,2025-03-16 13:48:00,184,Late Aircraft,19,False,207
FL001644,2025-03-16,HEL,LHR,OH-A114,A320,2025-03-16 16:01:00,89,None,0,False,141
FL001645,2025-03-16,HEL,JFK,OH-A142,A350,2025-03-16 08:36:00,585,None,0,False,186
FL001646,2025-03-16,HEL,AMS,OH-A106,A350,2025-03-16 17:34:00,240,None,0,False,171
FL001647,2025-03-16,HEL,JFK,OH-A121,A320,2025-03-16 05:12:00,70,None,0,False,163
FL001648,2025-03-17,HEL,FRA,OH-A117,A321,2025-03-17 14:28:00,391,None,0,False,142
FL001649,2025-03-17,HEL,LHR,OH-A107,A350,2025-03-17 20:47:00,463,Ground Handling,14,False,180
FL001650,2025-03-17,HEL,BKK,OH-A111,E190,2025-03-17 10:42:00,273,None,0,False,88
FL001651,2025-03-17,HEL,JFK,OH-A144,A350,2025-03-17 20:02:00,453,Ground Handling,5,False,189
FL001652,2025-03-17,HEL,OSL,OH-A137,A320,2025-03-17 08:37:00,446,None,0,False,143
FL001653,2025-03-17,HEL,FCO,OH-A144,A350,2025-03-17 05:17:00,564,Crew,32,False,271
FL001654,2025-03-17,HEL,OSL,OH-A114,A320,2025-03-17 06:23:00,363,Technical,5,False,98
FL001655,2025-03-17,HEL,FRA,OH-A114,A320,2025-03-17 10:50:00,194,None,0,False,117
FL001656,2025-03-17,HEL,FCO,OH-A130,A350,2025-03-17 20:41:00,380,None,0,False,197
FL001657,2025-03-17,HEL,ARN,OH-A143,A321,2025-03-17 15:11:00,98,None,0,False,163
FL001658,2025-03-17,HEL,FCO,OH-A124,A350,2025-03-17 08:50:00,554,Late Aircraft,86,False,247
FL001659,2025-03-17,HEL,LHR,OH-A136,A321,2025-03-17 09:27:00,183,None,0,False,147
FL001660,2025-03-17,HEL,MAD,OH-A109,A320,2025-03-17 10:12:00,178,None,0,False,112
FL001661,2025-03-17,HEL,FRA,OH-A137,A320,2025-03-17 14:22:00,440,None,0,False,173
FL001662,2025-03-17,HEL,ARN,OH-A140,A320,2025-03-17 16:56:00,599,None,0,False,150
FL001663,2025-03-17,HEL,FCO,OH-A109,A320,2025-03-17 21:26:00,88,None,0,False,166
FL001664,2025-03-17,HEL,LHR,OH-A135,A321,2025-03-17 09:47:00,355,None,0,False,151
FL001665,2025-03-17,HEL,BKK,OH-A142,A350,2025-03-17 08:48:00,338,None,0,False,167
FL001666,2025-03-17,HEL,JFK,OH-A146,A320,2025-03-17 16:21:00,259,None,0,False,128
FL001667,2025-03-17,HEL,OSL,OH-A109,A320,2025-03-17 21:42:00,429,None,0,False,163
FL001668,2025-03-17,HEL,BCN,OH-A140,A320,2025-03-17 07:32:00,564,None,0,False,136
FL001669,2025-03-18,HEL,FRA,OH-A146,A320,2025-03-18 12:17:00,452,Late Aircraft,49,False,113
FL001670,2025-03-18,HEL,BKK,OH-A111,E190,2025-03-18 06:04:00,90,Crew,5,False,91
FL001671,2025-03-18,HEL,OSL,OH-A138,A321,2025-03-18 10:16:00,590,Technical,58,False,133
FL001672,2025-03-18,HEL,CDG,OH-A112,A350,2025-03-18 07:20:00,282,Weather,42,False,221
FL001673,2025-03-18,HEL,ARN,OH-A131,E190,2025-03-18 08:55:00,131,None,0,False,69
FL001674,2025-03-18,HEL,OSL,OH-A129,A350,2025-03-18 20:11:00,571,None,0,False,206
FL001675,2025-03-18,HEL,BKK,OH-A124,A350,2025-03-18 16:21:00,374,None,0,False,167
FL001676,2025-03-18,HEL,JFK,OH-A145,A350,2025-03-18 21:54:00,146,None,0,False,211
FL001677,2025-03-18,HEL,LHR,OH-A108,A321,2025-03-18 07:37:00,322,None,0,False,117
FL001678,2025-03-18,HEL,MAD,OH-A102,E190,2025-03-18 11:42:00,343,None,0,False,82
FL001679,2025-03-18,HEL,BCN,OH-A140,A320,2025-03-18 16:41:00,84,None,0,False,143
FL001680,2025-03-18,HEL,NRT,OH-A111,E190,2025-03-18 17:54:00,427,None,0,False,57
FL001681,2025-03-18,HEL,CDG,OH-A104,A321,2025-03-18 19:04:00,476,Ground Handling,45,False,172
FL001682,2025-03-18,HEL,BKK,OH-A144,A350,2025-03-18 08:18:00,607,Weather,52,False,215
FL001683,2025-03-18,HEL,AMS,OH-A107,A350,2025-03-18 21:34:00,229,Weather,33,False,277
FL001684,2025-03-18,HEL,FCO,OH-A120,A350,2025-03-18 17:42:00,536,ATC,10,False,171
FL001685,2025-03-18,HEL,AMS,OH-A128,A321,2025-03-18 11:41:00,296,None,0,False,174
FL001686,2025-03-18,HEL,MAD,OH-A108,A321,2025-03-18 11:49:00,128,ATC,65,False,208
FL001687,2025-03-18,HEL,CDG,OH-A135,A321,2025-03-18 21:08:00,588,None,0,True,157
FL001688,2025-03-18,HEL,JFK,OH-A133,A320,2025-03-18 12:03:00,500,None,0,False,170
FL001689,2025-03-18,HEL,BCN,OH-A100,A350,2025-03-18 10:51:00,107,Weather,31,False,240
FL001690,2025-03-18,HEL,CDG,OH-A122,E190,2025-03-18 17:47:00,482,None,0,False,74
FL001691,2025-03-19,HEL,BCN,OH-A146,A320,2025-03-19 05:30:00,66,None,0,False,138
FL001692,2025-03-19,HEL,AMS,OH-A123,E190,2025-03-19 17:52:00,543,Weather,68,False,64
FL001693,2025-03-19,HEL,CPH,OH-A137,A320,2025-03-19 10:04:00,318,None,0,False,110
FL001694,2025-03-19,HEL,BKK,OH-A133,A320,2025-03-19 07:55:00,381,Weather,8,False,112
FL001695,2025-03-19,HEL,JFK,OH-A104,A321,2025-03-19 11:56:00,275,None,0,False,184
FL001696,2025-03-19,HEL,NRT,OH-A116,A320,2025-03-19 20:41:00,431,Crew,31,False,123
FL001697,2025-03-19,HEL,CDG,OH-A135,A321,2025-03-19 08:11:00,126,None,0,False,116
FL001698,2025-03-19,HEL,CDG,OH-A119,A350,2025-03-19 17:24:00,552,None,0,False,272
FL001699,2025-03-19,HEL,CDG,OH-A130,A350,2025-03-19 06:54:00,502,None,0,False,254
FL001700,2025-03-19,HEL,ARN,OH-A101,A320,2025-03-19 18:39:00,137,ATC,74,False,108
FL001701,2025-03-19,HEL,OSL,OH-A118,A350,2025-03-19 20:13:00,363,None,0,False,295
FL001702,2025-03-19,HEL,CDG,OH-A126,A320,2025-03-19 10:17:00,237,None,0,False,104
FL001703,2025-03-19,HEL,BKK,OH-A113,A350,2025-03-19 20:05:00,163,None,0,False,217
FL001704,2025-03-19,HEL,OSL,OH-A110,A320,2025-03-19 08:16:00,460,None,0,False,161
FL001705,2025-03-19,HEL,MUC,OH-A131,E190,2025-03-19 07:09:00,330,None,0,False,81
FL001706,2025-03-19,HEL,MUC,OH-A128,A321,2025-03-19 10:46:00,143,Late Aircraft,78,False,151
FL001707,2025-03-19,HEL,AMS,OH-A128,A321,2025-03-19 06:21:00,370,None,0,False,178
FL001708,2025-03-19,HEL,NRT,OH-A103,A350,2025-03-19 12:06:00,448,None,0,False,171
FL001709,2025-03-19,HEL,CPH,OH-A134,A320,2025-03-19 19:49:00,480,Technical,36,False,173
FL001710,2025-03-19,HEL,NRT,OH-A132,A321,2025-03-19 13:50:00,383,Ground Handling,66,False,194
FL001711,2025-03-19,HEL,FCO,OH-A114,A320,2025-03-19 19:41:00,454,Weather,66,False,165
FL001712,2025-03-19,HEL,CDG,OH-A117,A321,2025-03-19 15:48:00,411,None,0,False,142
FL001713,2025-03-19,HEL,FCO,OH-A131,E190,2025-03-19 20:44:00,587,None,0,False,94
FL001714,2025-03-19,HEL,FRA,OH-A111,E190,2025-03-19 05:15:00,206,None,0,False,93
FL001715,2025-03-20,HEL,CDG,OH-A141,A350,2025-03-20 16:03:00,483,None,0,False,268
FL001716,2025-03-20,HEL,CDG,OH-A119,A350,2025-03-20 08:10:00,584,Technical,5,False,186
FL001717,2025-03-20,HEL,MUC,OH-A122,E190,2025-03-20 20:40:00,282,None,0,False,94
FL001718,2025-03-20,HEL,MUC,OH-A129,A350,2025-03-20 10:02:00,436,Technical,6,False,177
FL001719,2025-03-20,HEL,JFK,OH-A146,A320,2025-03-20 09:33:00,132,None,0,False,172
FL001720,2025-03-20,HEL,MUC,OH-A115,A321,2025-03-20 10:04:00,592,None,0,False,199
FL001721,2025-03-20,HEL,LHR,OH-A101,A320,2025-03-20 13:04:00,573,None,0,False,147
FL001722,2025-03-20,HEL,MUC,OH-A110,A320,2025-03-20 14:49:00,420,None,0,False,135
FL001723,2025-03-20,HEL,BKK,OH-A133,A320,2025-03-20 17:52:00,345,None,0,False,123
FL001724,2025-03-20,HEL,BCN,OH-A138,A321,2025-03-20 18:28:00,284,None,0,False,116
FL001725,2025-03-20,HEL,BCN,OH-A124,A350,2025-03-20 12:45:00,501,None,0,False,223
FL001726,2025-03-20,HEL,OSL,OH-A105,E190,2025-03-20 19:07:00,56,Crew,45,False,63
FL001727,2025-03-20,HEL,ARN,OH-A133,A320,2025-03-20 13:44:00,526,None,0,False,170
FL001728,2025-03-20,HEL,OSL,OH-A105,E190,2025-03-20 10:47:00,452,Ground Handling,46,False,64
FL001729,2025-03-20,HEL,ARN,OH-A143,A321,2025-03-20 15:41:00,392,None,0,False,164
FL001730,2025-03-20,HEL,FRA,OH-A102,E190,2025-03-20 11:10:00,365,None,0,False,55
FL001731,2025-03-20,HEL,NRT,OH-A138,A321,2025-03-20 19:58:00,138,Weather,49,False,171
FL001732,2025-03-20,HEL,FRA,OH-A128,A321,2025-03-20 09:10:00,183,Crew,50,False,204
FL001733,2025-03-20,HEL,MAD,OH-A137,A320,2025-03-20 10:00:00,332,None,0,False,171
FL001734,2025-03-21,HEL,BKK,OH-A135,A321,2025-03-21 09:30:00,464,None,0,False,201
FL001735,2025-03-21,HEL,LHR,OH-A109,A320,2025-03-21 20:50:00,604,Weather,91,False,114
FL001736,2025-03-21,HEL,OSL,OH-A145,A350,2025-03-21 06:54:00,472,None,0,False,240
FL001737,2025-03-21,HEL,BKK,OH-A100,A350,2025-03-21 10:20:00,210,Late Aircraft,63,False,279
FL001738,2025-03-21,HEL,MUC,OH-A135,A321,2025-03-21 14:22:00,566,Weather,58,False,148
FL001739,2025-03-21,HEL,ARN,OH-A131,E190,2025-03-21 18:35:00,191,Weather,40,False,71
FL001740,2025-03-21,HEL,CPH,OH-A132,A321,2025-03-21 17:31:00,547,None,0,False,200
FL001741,2025-03-21,HEL,FRA,OH-A114,A320,2025-03-21 09:08:00,295,Crew,87,False,131
FL001742,2025-03-21,HEL,BCN,OH-A117,A321,2025-03-21 20:16:00,432,None,0,False,132
FL001743,2025-03-21,HEL,LHR,OH-A138,A321,2025-03-21 15:40:00,246,Ground Handling,21,False,156
FL001744,2025-03-21,HEL,AMS,OH-A145,A350,2025-03-21 13:55:00,162,None,0,False,200
FL001745,2025-03-21,HEL,FCO,OH-A129,A350,2025-03-21 07:39:00,50,None,0,False,204
FL001746,2025-03-21,HEL,BKK,OH-A125,A321,2025-03-21 05:01:00,217,Crew,5,False,136
FL001747,2025-03-21,HEL,FRA,OH-A121,A320,2025-03-21 13:15:00,385,None,0,False,141
FL001748,2025-03-21,HEL,AMS,OH-A102,E190,2025-03-21 19:48:00,266,None,0,False,69
FL001749,2025-03-21,HEL,AMS,OH-A137,A320,2025-03-21 16:13:00,610,None,0,False,99
FL001750,2025-03-21,HEL,CPH,OH-A119,A350,2025-03-21 14:07:00,542,None,0,False,211
FL001751,2025-03-21,HEL,ARN,OH-A147,A321,2025-03-21 16:15:00,310,None,0,False,117
FL001752,2025-03-21,HEL,JFK,OH-A135,A321,2025-03-21 09:25:00,420,None,0,False,131
FL001753,2025-03-21,HEL,ARN,OH-A135,A321,2025-03-21 15:55:00,449,None,0,False,205
FL001754,2025-03-21,HEL,JFK,OH-A130,A350,2025-03-21 14:42:00,481,Weather,15,False,174
FL001755,2025-03-21,HEL,LHR,OH-A144,A350,2025-03-21 15:13:00,148,None,0,False,255
FL001756,2025-03-21,HEL,MAD,OH-A116,A320,2025-03-21 05:50:00,516,None,0,False,115
FL001757,2025-03-21,HEL,BKK,OH-A119,A350,2025-03-21 19:41:00,521,None,0,False,214
FL001758,2025-03-22,HEL,NRT,OH-A110,A320,2025-03-22 08:15:00,78,None,0,False,120
FL001759,2025-03-22,HEL,BCN,OH-A130,A350,2025-03-22 07:12:00,438,None,0,False,196
FL001760,2025-03-22,HEL,FRA,OH-A114,A320,2025-03-22 15:15:00,230,Late Aircraft,53,False,170
FL001761,2025-03-22,HEL,CPH,OH-A114,A320,2025-03-22 07:33:00,164,None,0,False,109
FL001762,2025-03-22,HEL,ARN,OH-A140,A320,2025-03-22 10:24:00,289,None,0,False,116
FL001763,2025-03-22,HEL,FRA,OH-A116,A320,2025-03-22 19:30:00,576,None,0,False,101
FL001764,2025-03-22,HEL,MAD,OH-A123,E190,2025-03-22 09:59:00,441,ATC,52,False,82
FL001765,2025-03-22,HEL,LHR,OH-A129,A350,2025-03-22 12:43:00,611,None,0,False,187
FL001766,2025-03-22,HEL,FCO,OH-A101,A320,2025-03-22 08:53:00,492,Technical,72,False,148
FL001767,2025-03-22,HEL,AMS,OH-A118,A350,2025-03-22 15:30:00,394,Crew,5,False,267
FL001768,2025-03-22,HEL,ARN,OH-A119,A350,2025-03-22 18:06:00,494,None,0,False,197
FL001769,2025-03-22,HEL,MUC,OH-A137,A320,2025-03-22 14:41:00,335,None,0,False,121
FL001770,2025-03-22,HEL,OSL,OH-A105,E190,2025-03-22 14:54:00,500,None,0,False,77
FL001771,2025-03-22,HEL,ARN,OH-A125,A321,2025-03-22 08:56:00,140,None,0,False,124
FL001772,2025-03-22,HEL,CPH,OH-A123,E190,2025-03-22 16:53:00,165,None,0,False,70
FL001773,2025-03-22,HEL,LHR,OH-A127,A321,2025-03-22 14:36:00,118,None,0,False,117
FL001774,2025-03-22,HEL,MUC,OH-A129,A350,2025-03-22 12:58:00,458,Technical,5,True,180
FL001775,2025-03-22,HEL,BKK,OH-A133,A320,2025-03-22 11:17:00,60,None,0,False,110
FL001776,2025-03-23,HEL,ARN,OH-A135,A321,2025-03-23 21:19:00,321,None,0,False,187
FL001777,2025-03-23,HEL,FRA,OH-A136,A321,2025-03-23 05:38:00,237,None,0,True,189
FL001778,2025-03-23,HEL,JFK,OH-A134,A320,2025-03-23 16:21:00,424,Weather,65,False,108
FL001779,2025-03-23,HEL,CDG,OH-A133,A320,2025-03-23 18:15:00,444,Technical,58,False,163
FL001780,2025-03-23,HEL,FRA,OH-A121,A320,2025-03-23 18:39:00,283,Crew,37,False,158
FL001781,2025-03-23,HEL,JFK,OH-A109,A320,2025-03-23 13:21:00,200,None,0,False,108
FL001782,2025-03-23,HEL,FCO,OH-A143,A321,2025-03-23 05:14:00,387,None,0,False,123
FL001783,2025-03-23,HEL,CDG,OH-A140,A320,2025-03-23 17:37:00,274,Technical,62,False,128
FL001784,2025-03-23,HEL,FCO,OH-A129,A350,2025-03-23 21:10:00,90,Ground Handling,38,False,176
FL001785,2025-03-23,HEL,MAD,OH-A103,A350,2025-03-23 06:07:00,433,None,0,False,187
FL001786,2025-03-23,HEL,MUC,OH-A114,A320,2025-03-23 05:15:00,543,None,0,False,113
FL001787,2025-03-23,HEL,FRA,OH-A127,A321,2025-03-23 07:16:00,596,Weather,76,False,138
FL001788,2025-03-23,HEL,NRT,OH-A103,A350,2025-03-23 12:13:00,424,Technical,32,False,207
FL001789,2025-03-23,HEL,NRT,OH-A108,A321,2025-03-23 14:26:00,235,None,0,False,185
FL001790,2025-03-23,HEL,BKK,OH-A122,E190,2025-03-23 14:57:00,319,None,0,False,82
FL001791,2025-03-23,HEL,MAD,OH-A107,A350,2025-03-23 21:10:00,147,None,0,False,200
FL001792,2025-03-23,HEL,AMS,OH-A118,A350,2025-03-23 08:25:00,494,None,0,False,237
FL001793,2025-03-23,HEL,CPH,OH-A112,A350,2025-03-23 20:45:00,567,Crew,7,False,281
FL001794,2025-03-23,HEL,CPH,OH-A100,A350,2025-03-23 15:03:00,598,None,0,False,291
FL001795,2025-03-23,HEL,BKK,OH-A126,A320,2025-03-23 08:38:00,500,ATC,37,False,157
FL001796,2025-03-23,HEL,AMS,OH-A136,A321,2025-03-23 17:48:00,413,ATC,35,False,184
FL001797,2025-03-23,HEL,CPH,OH-A125,A321,2025-03-23 13:33:00,595,Ground Handling,7,False,131
FL001798,2025-03-23,HEL,LHR,OH-A126,A320,2025-03-23 14:43:00,96,None,0,False,140
FL001799,2025-03-23,HEL,ARN,OH-A127,A321,2025-03-23 09:46:00,417,None,0,False,184
FL001800,2025-03-23,HEL,MUC,OH-A100,A350,2025-03-23 11:43:00,147,None,0,False,181
FL001801,2025-03-23,HEL,BCN,OH-A115,A321,2025-03-23 05:18:00,492,Technical,78,False,171
FL001802,2025-03-23,HEL,AMS,OH-A108,A321,2025-03-23 09:39:00,606,None,0,False,151
FL001803,2025-03-24,HEL,BCN,OH-A119,A350,2025-03-24 19:16:00,96,None,0,False,217
FL001804,2025-03-24,HEL,AMS,OH-A136,A321,2025-03-24 07:49:00,360,None,0,False,197
FL001805,2025-03-24,HEL,MUC,OH-A118,A350,2025-03-24 18:47:00,58,ATC,53,False,204
FL001806,2025-03-24,HEL,BCN,OH-A116,A320,2025-03-24 07:29:00,327,Ground Handling,32,True,152
FL001807,2025-03-24,HEL,OSL,OH-A107,A350,2025-03-24 18:16:00,332,None,0,False,183
FL001808,2025-03-24,HEL,CDG,OH-A139,A350,2025-03-24 14:03:00,491,Technical,69,False,167
FL001809,2025-03-24,HEL,NRT,OH-A110,A320,2025-03-24 08:22:00,185,None,0,False,126
FL001810,2025-03-24,HEL,ARN,OH-A126,A320,2025-03-24 21:13:00,219,None,0,False,120
FL001811,2025-03-24,HEL,BKK,OH-A120,A350,2025-03-24 07:59:00,563,None,0,False,268
FL001812,2025-03-24,HEL,BKK,OH-A134,A320,2025-03-24 20:30:00,182,Technical,5,False,127
FL001813,2025-03-24,HEL,LHR,OH-A140,A320,2025-03-24 09:32:00,256,None,0,False,135
FL001814,2025-03-24,HEL,CDG,OH-A137,A320,2025-03-24 21:29:00,292,None,0,False,116
FL001815,2025-03-24,HEL,OSL,OH-A109,A320,2025-03-24 20:19:00,543,None,0,False,154
FL001816,2025-03-24,HEL,MUC,OH-A113,A350,2025-03-24 06:15:00,49,None,0,False,209
FL001817,2025-03-24,HEL,OSL,OH-A112,A350,2025-03-24 17:17:00,475,None,0,False,292
FL001818,2025-03-24,HEL,JFK,OH-A141,A350,2025-03-24 19:11:00,396,None,0,False,200
FL001819,2025-03-24,HEL,AMS,OH-A130,A350,2025-03-24 12:58:00,510,None,0,False,292
FL001820,2025-03-24,HEL,BKK,OH-A128,A321,2025-03-24 10:07:00,296,None,0,False,203
FL001821,2025-03-24,HEL,JFK,OH-A114,A320,2025-03-24 09:29:00,84,Technical,13,False,156
FL001822,2025-03-24,HEL,AMS,OH-A143,A321,2025-03-24 11:34:00,460,None,0,False,157
FL001823,2025-03-24,HEL,BCN,OH-A100,A350,2025-03-24 13:06:00,333,Ground Handling,15,False,207
FL001824,2025-03-24,HEL,ARN,OH-A110,A320,2025-03-24 18:06:00,432,None,0,False,147
FL001825,2025-03-24,HEL,ARN,OH-A119,A350,2025-03-24 21:38:00,185,Weather,17,False,213
FL001826,2025-03-24,HEL,MUC,OH-A107,A350,2025-03-24 20:58:00,141,None,0,False,231
FL001827,2025-03-24,HEL,FRA,OH-A136,A321,2025-03-24 13:04:00,352,None,0,False,197
FL001828,2025-03-25,HEL,ARN,OH-A113,A350,2025-03-25 21:36:00,565,None,0,False,184
FL001829,2025-03-25,HEL,CPH,OH-A142,A350,2025-03-25 08:04:00,570,None,0,False,168
FL001830,2025-03-25,HEL,CDG,OH-A120,A350,2025-03-25 20:52:00,518,Crew,77,False,269
FL001831,2025-03-25,HEL,FCO,OH-A130,A350,2025-03-25 19:51:00,463,None,0,False,229
FL001832,2025-03-25,HEL,CPH,OH-A101,A320,2025-03-25 05:09:00,425,Weather,65,False,164
FL001833,2025-03-25,HEL,CPH,OH-A133,A320,2025-03-25 05:32:00,422,None,0,False,100
FL001834,2025-03-25,HEL,ARN,OH-A142,A350,2025-03-25 10:05:00,81,Late Aircraft,76,False,175
FL001835,2025-03-25,HEL,OSL,OH-A118,A350,2025-03-25 17:05:00,403,Technical,21,False,245
FL001836,2025-03-25,HEL,NRT,OH-A143,A321,2025-03-25 13:15:00,294,Weather,23,False,116
FL001837,2025-03-25,HEL,FCO,OH-A139,A350,2025-03-25 05:23:00,579,None,0,False,233
FL001838,2025-03-25,HEL,FCO,OH-A144,A350,2025-03-25 11:46:00,310,ATC,54,False,237
FL001839,2025-03-25,HEL,CDG,OH-A143,A321,2025-03-25 14:31:00,234,None,0,False,201
FL001840,2025-03-25,HEL,BCN,OH-A105,E190,2025-03-25 07:22:00,168,None,0,False,55
FL001841,2025-03-25,HEL,FCO,OH-A114,A320,2025-03-25 06:06:00,47,None,0,False,131
FL001842,2025-03-25,HEL,MUC,OH-A147,A321,2025-03-25 11:40:00,425,None,0,False,116
FL001843,2025-03-25,HEL,JFK,OH-A144,A350,2025-03-25 18:22:00,341,Crew,62,False,190
FL001844,2025-03-25,HEL,MUC,OH-A147,A321,2025-03-25 05:33:00,155,Crew,65,False,161
FL001845,2025-03-25,HEL,CDG,OH-A122,E190,2025-03-25 18:23:00,148,None,0,False,67
FL001846,2025-03-25,HEL,BCN,OH-A117,A321,2025-03-25 15:08:00,234,None,0,False,176
FL001847,2025-03-25,HEL,BKK,OH-A110,A320,2025-03-25 10:28:00,84,None,0,False,110
FL001848,2025-03-25,HEL,JFK,OH-A135,A321,2025-03-25 07:09:00,370,Technical,57,False,203
FL001849,2025-03-25,HEL,FRA,OH-A116,A320,2025-03-25 12:56:00,501,None,0,False,166
FL001850,2025-03-25,HEL,BCN,OH-A109,A320,2025-03-25 05:25:00,552,None,0,False,142
